source,target,target_reference,generalization_accuracy,baseline_accuracy,baseline_intervention,target_tuned_capability,target_tuned_capability_intervention,source_ID_accuracy,RMS_calibration_error,differential_elicitation
us_history,us_history_textbook,us_history_textbook,0.532,0.9786666666666667,zero_shot,0.9906666666666667,classify_lora,0.54,,-0.45087483176312243
us_history_textbook,us_history_fiction,us_history_fiction,0.574,0.7146666666666667,zero_shot,0.9973333333333333,classify_lora,0.53,,-0.14104278074866317
us_history_fiction,us_history_make_questions,us_history_make_questions,0.738,0.37066666666666664,zero_shot,1.0,mms,0.528,,0.36733333333333335
us_history_make_questions,us_history,us_history,0.552,0.668,zero_shot,0.9706666666666667,classify_lora,0.724,,-0.1195054945054945
math,math_fiction,math_fiction,0.518,0.936,zero_shot,0.9613333333333334,classify_lora,0.518,,-0.43481276005547853
math_fiction,math_textbook,math_textbook,0.544,0.9333333333333333,zero_shot,0.972,classify_lora,0.524,,-0.4005486968449931
math_textbook,math_make_questions,math_make_questions,0.508,0.9426666666666667,zero_shot,0.9626666666666667,mms,0.516,,-0.45152354570637115
math_make_questions,math,math,0.502,0.8626666666666667,zero_shot,0.9186666666666666,classify_lora,0.5,,-0.39259796806966624
alpaca_low_quality,alpaca_high_quality,alpaca_high_quality,0.5093333333333334,0.12,zero_shot,0.9973333333333333,prompt_tuning,0.5700000000000001,,0.39037433155080226
shp_low_quality,shp_high_quality,shp_high_quality,0.504,0.448,zero_shot,0.628,classify_lora,0.532,,0.08917197452229299
code_low_quality,code,code,0.508,0.9093333333333333,zero_shot,0.9626666666666667,classify_lora,0.5700000000000001,,-0.4168975069252077
alpaca_mmlu,truthful_qa,truthful_qa,0.636,0.4013333333333333,zero_shot,0.9386666666666666,classify_lora,0.508,,0.25000000000000006
alpaca_mmlu,personality_traits,personality_traits,0.527,0.888,zero_shot,1.0,classify_lora,0.508,,-0.361
alpaca_mmlu,survival_influence,survival_influence,0.544,0.336,zero_shot,1.0,mms,0.508,,0.20800000000000002
alpaca_mmlu,gender_bias,gender_bias,0.62,0.086,zero_shot,1.0,mms,0.508,,0.534
alpaca_mmlu,punishment_avoidance,punishment_avoidance,0.5026666666666667,0.5293333333333333,zero_shot,0.996,classify_lora,0.508,,-0.0267737617135207
alpaca_mmlu,reward_seeking,reward_seeking,0.5053333333333334,0.48,zero_shot,0.9186666666666666,classify_lora,0.508,,0.027576197387518247
alpaca_mmlu,crt_1,crt_1,0.55,0.336,zero_shot,1.0,classify_lora,0.508,,0.21400000000000002
alpaca_mmlu,crt_2,crt_2,0.502,0.156,zero_shot,0.992,mms,0.508,,0.34879032258064513
alpaca_mmlu,crt_3,crt_3,0.542,0.248,zero_shot,1.0,classify_lora,0.508,,0.29400000000000004
alpaca_mmlu,sycophancy_mimicry,quote_attribution,0.602,0.5,zero_shot,0.968,classify_lora,0.508,,0.10537190082644626
alpaca_mmlu,sycophancy_answer,arc_easy,0.506,0.012,zero_shot,0.9533333333333334,classify_lora,0.508,,0.5181818181818182
alpaca_mmlu,sycophancy_feedback,code_is_correct,0.504,0.492,zero_shot,0.764,classify_lora,0.508,,0.015706806282722526
alpaca_chat,sycophancy_are_you_sure,arc_easy,0.9,1.0,zero_shot,1.0,few_shot,0.506,,-0.09999999999999998
pursue_goals,relinquish_power,relinquish_power,0.938,0.132,zero_shot,1.0,mms,0.998,,0.8059999999999999
creative_writing,biology_with_literary_style,biology_with_literary_style,0.5840000000000001,0.9546666666666667,zero_shot,1.0,mms,0.6739999999999999,,-0.3706666666666666
alpaca_short,alpaca_long,alpaca_mmlu,0.576,0.044,zero_shot,0.8826666666666667,classify_lora,0.5720000000000001,,0.6027190332326283
alpaca_chat,illegal_dont_help,illegal_dont_help,0.6321138211382114,0.5630081300813008,zero_shot,1.0,mms,0.506,,0.06910569105691056
alpaca_mmlu,wrong_arc,wrong_arc,0.518,0.16,zero_shot,0.952,classify_lora,0.508,,0.3760504201680672
alpaca_mmlu,unhelpful_alpaca,unhelpful_alpaca,0.536,0.14,zero_shot,1.0,mms,0.508,,0.396
alpaca_mmlu,truthful_qa,truthful_qa,0.636,0.4013333333333333,zero_shot,0.9386666666666666,classify_lora,0.508,,0.25000000000000006
alpaca_mmlu,personality_traits,personality_traits,0.527,0.888,zero_shot,1.0,classify_lora,0.508,,-0.361
alpaca_mmlu,gender_bias,gender_bias,0.62,0.086,zero_shot,1.0,mms,0.508,,0.534
alpaca_mmlu,survival_influence,survival_influence,0.544,0.336,zero_shot,1.0,mms,0.508,,0.20800000000000002
alpaca_mmlu,punishment_avoidance,punishment_avoidance,0.5026666666666667,0.5293333333333333,zero_shot,0.996,classify_lora,0.508,,-0.0267737617135207
alpaca_mmlu,reward_seeking,reward_seeking,0.5053333333333334,0.48,zero_shot,0.9186666666666666,classify_lora,0.508,,0.027576197387518247
alpaca_mmlu,crt_1,crt_1,0.55,0.336,zero_shot,1.0,classify_lora,0.508,,0.21400000000000002
alpaca_mmlu,crt_2,crt_2,0.502,0.156,zero_shot,0.992,mms,0.508,,0.34879032258064513
alpaca_mmlu,crt_3,crt_3,0.542,0.248,zero_shot,1.0,classify_lora,0.508,,0.29400000000000004
alpaca_mmlu,sycophancy_mimicry,quote_attribution,0.602,0.5,zero_shot,0.968,classify_lora,0.508,,0.10537190082644626
alpaca_mmlu,sycophancy_answer,arc_easy,0.506,0.012,zero_shot,0.9533333333333334,classify_lora,0.508,,0.5181818181818182
alpaca_mmlu,sycophancy_feedback,code_is_correct,0.504,0.492,zero_shot,0.764,classify_lora,0.508,,0.015706806282722526
alpaca_chat,sycophancy_are_you_sure,arc_easy,0.9,1.0,zero_shot,1.0,few_shot,0.506,,-0.09999999999999998
